EpisodeID,Return
1,13.163177271970044
2,22.505839485100246
3,14.943456894731263
4,18.117199925335154
5,22.582026806077845
6,9.860578164108954
7,50.862308320529735
8,66.25459529251744
9,9.209033472467613
10,1.5954668055258292
11,13.39725691392093
12,12.796340076419629
13,16.64329409752921
14,4.346191827028597
15,36.41761333638525
16,8.971622860416895
17,8.289092574310411
18,58.486105093569634
19,53.982615603189934
20,22.268382489813526
21,60.19889108038037
22,56.713205773275355
23,23.45514751489384
24,27.608827032117514
25,11.167782978375094
26,17.591392010529322
27,1.7070717509098408
28,20.73635387180131
29,15.642936086074446
30,1.607811332620496
31,17.026478882408757
32,1.0124911109612287
33,0.9728132085649921
34,64.78582141293911
35,23.40052212514635
36,1.7362877543068078
37,18.867499824785774
38,55.78093028816696
39,26.264692896767066
40,0.4658843904563892
41,9.02873696473316
42,80.74428853764445
43,60.47211460442243
44,3.0570125268068864
45,13.685835170324431
46,16.05584120665026
47,9.956330229982337
48,17.447451417063096
49,59.72165806206601
50,14.059763876386937
51,17.940348754526575
52,49.982074426163564
53,7.844500671282407
54,8.998679875604399
55,11.017127067537706
56,24.84961145306707
57,11.378180386849166
58,13.039217736888244
59,20.16495583337636
60,47.0396814319028
61,6.408313682755845
62,1.7298075644091913
63,9.125883077335777
64,34.60865545531141
65,18.28987042846866
66,48.69484291622912
67,100.36151788613682
68,21.933324281843593
69,21.48521029047219
70,13.160671589071374
71,21.600317141916005
72,12.32926125816125
73,48.453601609844036
74,4.973825018898756
75,1.1122670965137698
76,12.82092788177156
77,21.4203451140247
78,19.5661814694553
79,0.8315768047854932
80,8.245423905615409
81,14.292952960729814
82,-0.7672449903117284
83,11.848992265553164
84,4.427891719883283
85,67.41292993541425
86,21.202795664120735
87,56.71076442158003
88,17.67871554419324
89,19.342427619184143
90,33.77170803122221
91,3.5798318423626387
92,29.453131828358405
93,8.447048676269736
94,-0.4360795014316059
95,-0.7414129644149154
96,34.43274950018235
97,62.05724364984567
98,18.544973733260594
99,20.287114945968405
100,55.662088341246594
